house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
2 BHK,Apartment ,1114,Kharadi,Pune,33000,2,100000,Furnished
2 BHK,Apartment ,900,Pimple Saudagar,Pune,24000,2,50000,Unfurnished
1 BHK,Apartment ,615,Pimple Saudagar,Pune,20000,1,60000,Unfurnished
2 BHK,Apartment ,835,Dhanori,Pune,20000,2,60000,Semi-Furnished
2 BHK,Apartment ,1060,Viman Nagar,Pune,33000,2,90000,Unfurnished
2 BHK,Apartment ,924,Charholi Budruk,Pune,20000,2,50000,Unfurnished
2 BHK,Apartment ,950,Dhanori,Pune,22000,2,60000,Unfurnished
1 BHK,Apartment ,670,Wanowrie,Pune,13000,1,35000,Semi-Furnished
1 BHK,Apartment ,650,Wanowrie,Pune,13000,1,35000,Semi-Furnished
2 BHK,Apartment ,1242,Kharadi,Pune,38000,2,120000,Furnished
2 BHK,Apartment ,1100,Bibwewadi,Pune,21000,2,70000,Semi-Furnished
2 BHK,Apartment ,1250,Bibwewadi,Pune,21000,2,70000,Semi-Furnished
1 BHK,Apartment ,600,Kondhwa,Pune,13000,1,40000,Semi-Furnished
2 BHK,Apartment ,1070,Hadapsar,Pune,42000,2,100000,Semi-Furnished
2 BHK,Apartment ,950,Sadashiv Peth,Pune,25000,2,70000,Furnished
2 BHK,Apartment ,952,Mundhwa,Pune,25000,2,95000,Semi-Furnished
1 BHK,Apartment ,650,Narayan Peth,Pune,16000,1,35000,Semi-Furnished
2 BHK,Apartment ,1250,Bibwewadi,Pune,25000,2,75000,Semi-Furnished
2 BHK,Apartment ,1150,Lulla Nagar,Pune,16000,2,45000,Semi-Furnished
2 BHK,Apartment ,1150,Fatima Nagar,Pune,18000,2,50000,Semi-Furnished
2 BHK,Apartment ,1050,Undri,Pune,12000,2,40000,Semi-Furnished
2 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,23000,2,70000,Semi-Furnished
1 BHK,Apartment ,650,Swargate,Pune,16000,1,50000,Semi-Furnished
1 BHK,Apartment ,1100,Shaniwar Peth,Pune,25000,2,75000,Semi-Furnished
3 BHK,Apartment ,2502,Sopan Baug,Pune,45000,4,150000,Semi-Furnished
3 BHK,Apartment ,2145,Undri,Pune,30000,3,90000,Semi-Furnished
2 BHK,Apartment ,1315,Wanowrie,Pune,25000,2,75000,Semi-Furnished
2 BHK,Apartment ,1150,NIBM Annex Mohammadwadi,Pune,22000,2,70000,Semi-Furnished
1 BHK,Apartment ,600,Swargate,Pune,16000,1,45000,Semi-Furnished
1 BHK,Apartment ,615,Kondhwa,Pune,9500,1,25000,Semi-Furnished
2 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,23000,2,70000,Semi-Furnished
1 BHK,Apartment ,650,Swargate,Pune,16000,1,50000,Semi-Furnished
1 BHK,Apartment ,1100,Shaniwar Peth,Pune,25000,2,75000,Semi-Furnished
3 BHK,Apartment ,2502,Sopan Baug,Pune,45000,4,150000,Semi-Furnished
3 BHK,Apartment ,2145,Undri,Pune,30000,3,90000,Semi-Furnished
2 BHK,Apartment ,1315,Wanowrie,Pune,25000,2,75000,Semi-Furnished
2 BHK,Apartment ,1150,NIBM Annex Mohammadwadi,Pune,22000,2,70000,Semi-Furnished
1 BHK,Apartment ,670,Wanowrie,Pune,13000,1,35000,Semi-Furnished
1 BHK,Apartment ,650,Wanowrie,Pune,13000,1,35000,Semi-Furnished
2 BHK,Apartment ,1242,Kharadi,Pune,38000,2,120000,Furnished
2 BHK,Apartment ,1100,Bibwewadi,Pune,21000,2,70000,Semi-Furnished
2 BHK,Apartment ,1250,Bibwewadi,Pune,21000,2,70000,Semi-Furnished
1 BHK,Apartment ,600,Kondhwa,Pune,13000,1,40000,Semi-Furnished
2 BHK,Apartment ,1070,Hadapsar,Pune,42000,2,100000,Semi-Furnished
2 BHK,Apartment ,950,Sadashiv Peth,Pune,25000,2,70000,Furnished
2 BHK,Apartment ,952,Mundhwa,Pune,25000,2,95000,Semi-Furnished
1 BHK,Apartment ,650,Narayan Peth,Pune,16000,1,35000,Semi-Furnished
2 BHK,Apartment ,1250,Bibwewadi,Pune,25000,2,75000,Semi-Furnished
2 BHK,Apartment ,1150,Lulla Nagar,Pune,16000,2,45000,Semi-Furnished
2 BHK,Apartment ,1150,Fatima Nagar,Pune,18000,2,50000,Semi-Furnished
2 BHK,Apartment ,1080,Vishrantwadi,Pune,16000,2,50000,Unfurnished
3 BHK,Apartment ,1825,Vishrantwadi,Pune,32000,3,80000,Unfurnished
2 BHK,Apartment ,1000,Vishrantwadi,Pune,25000,2,75000,Furnished
1 BHK,Apartment ,680,Vishrantwadi,Pune,14000,1,50000,Semi-Furnished
1 BHK,Apartment ,690,Vishrantwadi,Pune,12000,1,40000,Unfurnished
2 BHK,Apartment ,1080,Tingre Nagar,Pune,22000,2,75000,Semi-Furnished
1 BHK,Apartment ,780,Dhanori,Pune,16000,1,50000,Semi-Furnished
2 BHK,Apartment ,1034,Tingre Nagar,Pune,23000,2,60000,Semi-Furnished
1 RK,Studio Apartment,380,Katraj,Pune,7000,1,0,Unfurnished
2 BHK,Apartment ,780,Wagholi,Pune,9500,2,0,Semi-Furnished
2 BHK,Apartment ,700,Kondhwa,Pune,15000,2,0,Semi-Furnished
2 BHK,Villa ,2000,Katraj,Pune,20000,3,0,Unfurnished
2 BHK,Apartment ,963,Undri,Pune,14000,2,45000,Semi-Furnished
2 BHK,Apartment ,1140,Undri,Pune,15500,2,55000,Semi-Furnished
1 BHK,Apartment ,800,Warje Malwadi,Pune,12000,1,20000,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Independent Floor,900,Lohegaon,Pune,6500,1,13000,Unfurnished
3 BHK,Apartment ,1250,Hadapsar,Pune,20000,2,0,Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Apartment ,661,Dhayari,Pune,8000,1,15000,Unfurnished
1 RK,Studio Apartment,150,Balewadi,Pune,18000,1,0,Furnished
1 RK,Studio Apartment,150,Balewadi,Pune,22000,1,0,Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
1 BHK,Apartment ,580,Chinchwad,Pune,9500,1,0,Unfurnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,400,Shivane,Pune,6500,1,0,Unfurnished
1 BHK,Apartment ,661,Dhayari,Pune,8000,1,15000,Unfurnished
1 BHK,Independent Floor,600,Hadapsar,Pune,5500,1,0,Semi-Furnished
1 BHK,Apartment ,580,Chinchwad,Pune,9500,1,0,Unfurnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
2 BHK,Apartment ,600,Deccan Gymkhana,Pune,6000,2,0,Semi-Furnished
1 BHK,Independent Floor,900,Lohegaon,Pune,6500,1,13000,Unfurnished
2 BHK,Apartment ,714,Sanaswadi,Pune,4300,2,0,Semi-Furnished
1 BHK,Independent House,600,Porwal Road,Pune,10000,1,30000,Semi-Furnished
4 BHK,Independent Floor,1000,Senapati Bapat Road,Pune,10000,3,10000,Furnished
1 BHK,Apartment ,674,Wagholi,Pune,10000,2,30000,Unfurnished
2 BHK,Apartment ,1600,Lohegaon,Pune,10000,2,25000,Unfurnished
2 BHK,Apartment ,980,Kharadi,Pune,25000,2,50000,Semi-Furnished
2 BHK,Apartment ,1300,NIBM Annex Mohammadwadi,Pune,30000,2,100000,Semi-Furnished
2 BHK,Apartment ,980,Kharadi,Pune,25000,2,50000,Semi-Furnished
2 BHK,Apartment ,1300,NIBM Annex Mohammadwadi,Pune,30000,2,100000,Semi-Furnished
2 BHK,Apartment ,1300,Wanowrie,Pune,23000,2,70000,Semi-Furnished
2 BHK,Apartment ,1300,Wanowrie,Pune,22000,2,67000,Semi-Furnished
2 BHK,Apartment ,1600,Lohegaon,Pune,10000,2,25000,Unfurnished
1 RK,Studio Apartment,550,Karve Nagar,Pune,13000,1,0,Unfurnished
2 BHK,Apartment ,950,Manjari,Pune,22000,2,60000,Unfurnished
2 BHK,Apartment ,935,Sangamvadi,Pune,26000,2,60000,Semi-Furnished
1 BHK,Apartment ,450,Fursungi,Pune,15000,1,0,Furnished
1 BHK,Independent Floor,250,Vishrantwadi,Pune,6000,1,0,Unfurnished
1 BHK,Apartment ,270,Vishrantwadi,Pune,6000,1,12000,Unfurnished
3 BHK,Apartment ,2454,Undri,Pune,55000,3,0,Furnished
1 BHK,Apartment ,600,Keshav Nagar,Pune,10000,1,0,Unfurnished
2 BHK,Apartment ,850,Ravet,Pune,30000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Wakad,Pune,20000,2,50000,Semi-Furnished
2 BHK,Apartment ,928,Balewadi,Pune,25000,2,65000,Unfurnished
2 BHK,Apartment ,1100,Shivane,Pune,12000,2,36000,Semi-Furnished
3 BHK,Apartment ,1200,Chakan,Pune,23000,2,40000,Furnished
1 BHK,Apartment ,627,Chakan,Pune,7000,1,0,Semi-Furnished
2 BHK,Independent Floor,1050,Lohegaon,Pune,14800,2,0,Semi-Furnished
1 BHK,Apartment ,620,Lohegaon,Pune,8500,1,0,Semi-Furnished
1 BHK,Apartment ,550,Vishrantwadi,Pune,14000,1,0,Semi-Furnished
2 BHK,Apartment ,817,Kharadi,Pune,33000,2,0,Furnished
1 BHK,Apartment ,550,Lonikand,Pune,7500,1,0,Unfurnished
1 BHK,Apartment ,600,Nigdi,Pune,12000,1,25000,Semi-Furnished
1 BHK,Apartment ,649,Vishrantwadi,Pune,13000,1,50000,Unfurnished
2 BHK,Apartment ,1200,Sangamvadi,Pune,35000,2,0,Furnished
1 BHK,Independent Floor,150,Wagholi,Pune,1500,1,5000,Unfurnished
1 BHK,Apartment ,600,Kalewadi,Pune,12000,1,25000,Unfurnished
2 BHK,Apartment ,926,Manjari,Pune,12200,2,40000,Unfurnished
1 BHK,Apartment ,550,Yewalewadi,Pune,8500,1,20000,Semi-Furnished
1 BHK,Apartment ,600,Alandi,Pune,9500,2,25000,Unfurnished
4 BHK,Apartment ,2400,Gahunje,Pune,160000,6,480000,Furnished
1 BHK,Apartment ,500,Tathawade,Pune,10000,1,0,Furnished
1 BHK,Apartment ,725,Wakad,Pune,18000,1,50000,Semi-Furnished
2 BHK,Apartment ,1186,Manjari,Pune,24000,2,75000,Furnished
3 BHK,Apartment ,1497,Sopan Baug,Pune,35000,3,100000,Furnished
2 BHK,Apartment ,650,Mohammed wadi,Pune,14000,2,50000,Semi-Furnished
2 BHK,Apartment ,890,Chinchwad,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,850,Shirur,Pune,7500,1,15000,Unfurnished
1 BHK,Independent Floor,680,Pimple Gurav,Pune,8000,1,20000,Unfurnished
2 BHK,Apartment ,985,Manjari,Pune,25000,2,50000,Semi-Furnished
1 BHK,Apartment ,624,Charholi Budruk,Pune,10000,1,25000,Semi-Furnished
2 BHK,Apartment ,942,NIBM Annex Mohammadwadi,Pune,18000,2,50000,Semi-Furnished
2 BHK,Apartment ,1050,Hinjewadi,Pune,20000,2,40000,Unfurnished
1 RK,Studio Apartment,425,Chandan Nagar,Pune,5300,1,11000,Semi-Furnished
1 BHK,Apartment ,550,Kondhwa,Pune,13500,1,25000,Semi-Furnished
2 BHK,Apartment ,1150,Prabhat Road,Pune,42000,2,80000,Furnished
1 BHK,Apartment ,624,Alandi,Pune,11000,1,20000,Unfurnished
2 BHK,Apartment ,780,Wagholi,Pune,13500,2,30000,Unfurnished
2 BHK,Apartment ,1200,Pimple Saudagar,Pune,30000,2,80000,Semi-Furnished
3 BHK,Apartment ,1428,Bavdhan,Pune,30000,3,150000,Unfurnished
1 BHK,Villa ,750,Kharadi,Pune,9000,1,9000,Semi-Furnished
2 BHK,Apartment ,787,Dhanori,Pune,22000,2,60000,Semi-Furnished
2 BHK,Apartment ,816,Hinjewadi,Pune,23000,2,50000,Semi-Furnished
2 BHK,Independent House,750,kesnand,Pune,8000,2,20000,Unfurnished
3 BHK,Apartment ,1600,Vikas Nagar,Pune,25000,3,50000,Furnished
2 BHK,Apartment ,793,Kondhwa,Pune,13500,2,35000,Semi-Furnished
1 BHK,Apartment ,500,Kharadi,Pune,16500,1,30000,Furnished
2 BHK,Apartment ,1170,Wakad,Pune,30000,2,85000,Semi-Furnished
2 BHK,Apartment ,983,Moshi,Pune,16500,2,45000,Unfurnished
3 BHK,Apartment ,926,Mundhwa,Pune,42000,3,30000,Furnished
1 BHK,Apartment ,550,Kharadi,Pune,17000,1,51000,Semi-Furnished
3 BHK,Apartment ,1600,NIBM Annex Mohammadwadi,Pune,38000,3,120000,Semi-Furnished
2 BHK,Apartment ,1011,Vadgaon Budruk,Pune,6000,1,20000,Semi-Furnished
2 BHK,Apartment ,809,Mundhwa,Pune,31000,2,93000,Semi-Furnished
2 BHK,Apartment ,965,Lohegaon,Pune,22000,2,50000,Semi-Furnished
1 BHK,Apartment ,900,Law College Road,Pune,4000,2,4000,Furnished
1 BHK,Independent Floor,700,Ravet,Pune,13000,1,25000,Unfurnished
1 BHK,Apartment ,800,Dighi,Pune,13500,1,30000,Unfurnished
1 BHK,Apartment ,795,Pimple Saudagar,Pune,22000,2,65000,Semi-Furnished
3 BHK,Apartment ,1600,Viman Nagar,Pune,59500,3,125000,Furnished
3 BHK,Apartment ,1171,Akurdi,Pune,24000,3,75000,Semi-Furnished
2 BHK,Apartment ,1200,Hadapsar,Pune,34000,2,68000,Semi-Furnished
1 BHK,Apartment ,630,Wagholi,Pune,10000,1,30000,Semi-Furnished
2 BHK,Apartment ,954,Ravet,Pune,18500,2,75000,Unfurnished
2 BHK,Apartment ,1019,Pimple Saudagar,Pune,22000,2,60000,Semi-Furnished
1 BHK,Independent House,550,Dattavadi,Pune,15000,1,25000,Unfurnished
3 BHK,Apartment ,1250,Tathawade,Pune,32000,3,60000,Semi-Furnished
3 BHK,Apartment ,1210,Tathawade,Pune,30000,3,75000,Semi-Furnished
3 BHK,Apartment ,1600,Vikas Nagar,Pune,25000,3,50000,Furnished
1 BHK,Villa ,750,Kharadi,Pune,9000,1,9000,Semi-Furnished
2 BHK,Apartment ,917,Rahatani,Pune,17000,2,50000,Semi-Furnished
2 BHK,Apartment ,960,Hadapsar,Pune,13000,2,30000,Semi-Furnished
2 BHK,Apartment ,1050,Hadapsar,Pune,25000,2,60000,Semi-Furnished
1 BHK,Independent House,900,Lohegaon,Pune,7000,1,20000,Semi-Furnished
3 BHK,Apartment ,1750,Ashok Nagar,Pune,65000,3,200000,Semi-Furnished
3 BHK,Apartment ,1400,Bibwewadi,Pune,30000,2,100000,Semi-Furnished
1 BHK,Independent House,1000,Model Colony,Pune,9500,1,10000,Furnished
1 BHK,Apartment ,625,Baner,Pune,20000,1,60000,Unfurnished
2 BHK,Apartment ,886,Baner,Pune,30000,2,90000,Unfurnished
3 BHK,Apartment ,1300,Fursungi,Pune,15000,3,0,Unfurnished
2 BHK,Apartment ,970,Ravet,Pune,20000,1,50000,Furnished
1 BHK,Apartment ,800,Chikhali,Pune,15000,2,45000,Semi-Furnished
2 BHK,Apartment ,1000,Dhayari,Pune,13000,2,30000,Semi-Furnished
2 BHK,Apartment ,544,Hinjewadi,Pune,8500,2,25000,Semi-Furnished
3 BHK,Apartment ,1233,Pimple Gurav,Pune,32000,3,100000,Semi-Furnished
2 BHK,Apartment ,1192,Hadapsar,Pune,38000,2,100000,Furnished
2 BHK,Apartment ,1500,Koregaon Park,Pune,39000,2,115000,Unfurnished
2 BHK,Apartment ,954,Chikhali,Pune,15000,2,30000,Semi-Furnished
2 BHK,Apartment ,1056,Mundhwa,Pune,28000,2,56000,Semi-Furnished
2 BHK,Apartment ,1000,Dhayari,Pune,13000,2,30000,Semi-Furnished
1 BHK,Apartment ,750,Dhanori,Pune,17500,2,35000,Unfurnished
3 BHK,Apartment ,1000,Moshi,Pune,25000,2,50000,Unfurnished
2 BHK,Apartment ,952,Wagholi,Pune,16000,2,50000,Semi-Furnished
2 BHK,Apartment ,950,Wagholi,Pune,10500,2,30000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,10000,2,30000,Unfurnished
2 BHK,Apartment ,1000,Wagholi,Pune,14000,2,40000,Unfurnished
2 BHK,Apartment ,931,Wagholi,Pune,14000,2,40000,Semi-Furnished
2 BHK,Apartment ,905,Wagholi,Pune,10500,2,30000,Unfurnished
2 BHK,Apartment ,833,Wagholi,Pune,11000,2,30000,Semi-Furnished
2 BHK,Apartment ,741,Wagholi,Pune,11000,2,30000,Unfurnished
1 BHK,Apartment ,650,Katraj,Pune,8000,1,0,Unfurnished
3 BHK,Apartment ,1450,Balewadi,Pune,32000,3,0,Unfurnished
3 BHK,Apartment ,1450,Bavdhan,Pune,24000,3,0,Unfurnished
3 BHK,Apartment ,1450,Bavdhan,Pune,24000,3,0,Unfurnished
1 BHK,Apartment ,650,Baner,Pune,15000,1,0,Furnished
3 BHK,Apartment ,1635,Kothrud,Pune,30000,3,90000,Unfurnished
2 BHK,Apartment ,985,Vadgaon Budruk,Pune,13500,2,40000,Semi-Furnished
1 BHK,Apartment ,575,Vadgaon Budruk,Pune,85000,1,20000,Semi-Furnished
1 BHK,Apartment ,600,Dhayari,Pune,14000,1,50000,Semi-Furnished
1 BHK,Apartment ,650,Balewadi,Pune,16000,1,0,Unfurnished
2 BHK,Apartment ,1048,Hadapsar,Pune,38000,2,100000,Semi-Furnished
1 BHK,Apartment ,620,Baner,Pune,17000,1,50000,Semi-Furnished
2 BHK,Apartment ,1019,Pimple Saudagar,Pune,22000,2,60000,Semi-Furnished
1 BHK,Apartment ,625,Wagholi,Pune,9500,1,35000,Semi-Furnished
2 BHK,Apartment ,1000,Baramati,Pune,22000,2,50000,Furnished
3 BHK,Apartment ,1690,Baner,Pune,45000,3,135000,Furnished
2 BHK,Apartment ,920,Wagholi,Pune,18000,2,36000,Unfurnished
2 BHK,Apartment ,1200,Kharadi,Pune,36000,2,0,Furnished
3 BHK,Apartment ,1600,Hinjewadi,Pune,43000,3,0,Furnished
1 BHK,Apartment ,615,Wakad,Pune,16500,1,40000,Unfurnished
1 RK,Studio Apartment,410,Kharadi,Pune,18000,1,0,Semi-Furnished
2 BHK,Apartment ,1100,Mundhwa,Pune,32500,2,0,Semi-Furnished
3 BHK,Apartment ,1200,Balewadi,Pune,65000,3,0,Unfurnished
1 BHK,Apartment ,600,Yamuna Nagar,Pune,10000,1,25000,Unfurnished
2 BHK,Apartment ,900,Ravet,Pune,14000,2,35000,Unfurnished
2 BHK,Apartment ,676,Ravet,Pune,15000,2,40000,Semi-Furnished
1 BHK,Apartment ,650,Pradhikaran Nigdi,Pune,15000,1,35000,Furnished
1 BHK,Apartment ,550,Pradhikaran Nigdi,Pune,11000,2,30000,Unfurnished
2 BHK,Apartment ,950,Pradhikaran Nigdi,Pune,15500,2,35000,Semi-Furnished
1 RK,Studio Apartment,350,Yamuna Nagar,Pune,6000,1,15000,Unfurnished
2 BHK,Apartment ,851,Ravet,Pune,16000,2,35000,Semi-Furnished
2 BHK,Apartment ,1060,Pimple Saudagar,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,1115,Wakad,Pune,22000,2,70000,Unfurnished
1 BHK,Apartment ,630,Wakad,Pune,15000,1,40000,Unfurnished
2 BHK,Apartment ,1050,Pimple Saudagar,Pune,19000,2,50000,Unfurnished
2 BHK,Apartment ,1100,Baner,Pune,27000,2,75000,Unfurnished
2 BHK,Apartment ,1169,Baner,Pune,27000,2,75000,Unfurnished
2 BHK,Apartment ,1015,Baner,Pune,28000,2,60000,Unfurnished
2 BHK,Apartment ,1423,Viman Nagar,Pune,40000,2,120000,Furnished
2 BHK,Apartment ,1000,Dhanori,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,1000,Vishrantwadi,Pune,28000,2,75000,Unfurnished
2 BHK,Apartment ,1071,Dhanori,Pune,22000,2,60000,Unfurnished
2 BHK,Apartment ,950,Dhanori,Pune,20000,2,50000,Unfurnished
3 BHK,Apartment ,1060,Lohegaon,Pune,27000,3,75000,Unfurnished
2 BHK,Apartment ,1125,Dhanori,Pune,20000,3,50000,Unfurnished
1 BHK,Apartment ,600,Dhanori,Pune,16000,1,32000,Unfurnished
3 BHK,Apartment ,1235,Lohegaon,Pune,20000,3,50000,Unfurnished
1 BHK,Independent House,500,Maan,Pune,13000,1,0,Semi-Furnished
2 BHK,Apartment ,1000,Undri,Pune,18000,2,60000,Unfurnished
3 BHK,Apartment ,1400,NIBM Annex Mohammadwadi,Pune,40000,3,100000,Furnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,28000,2,60000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,25000,2,60000,Unfurnished
3 BHK,Apartment ,1300,Kondhwa,Pune,32000,2,100000,Semi-Furnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,26000,2,60000,Unfurnished
3 BHK,Apartment ,1300,NIBM Annex Mohammadwadi,Pune,35000,3,300000,Semi-Furnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,29000,1,60000,Semi-Furnished
2 BHK,Apartment ,1000,Undri,Pune,20000,2,60000,Unfurnished
3 BHK,Apartment ,1200,Undri,Pune,28000,3,60000,Unfurnished
3 BHK,Apartment ,1200,Kondhwa,Pune,35000,2,100000,Semi-Furnished
1 BHK,Apartment ,560,Dhanori,Pune,15000,1,45000,Unfurnished
2 BHK,Apartment ,1000,Pimple Saudagar,Pune,23000,2,50000,Unfurnished
2 BHK,Apartment ,1000,Pimple Saudagar,Pune,25000,2,60000,Unfurnished
2 BHK,Apartment ,1000,Tingre Nagar,Pune,23500,2,60000,Unfurnished
2 BHK,Apartment ,1000,Rahatani,Pune,26000,2,60000,Unfurnished
1 BHK,Apartment ,649,Vishrantwadi,Pune,16500,1,50000,Unfurnished
1 BHK,Apartment ,589,Dhanori,Pune,15000,1,50000,Unfurnished
3 BHK,Apartment ,936,Pimple Saudagar,Pune,28000,3,75000,Unfurnished
2 BHK,Apartment ,1050,Lohegaon,Pune,23500,2,60000,Unfurnished
1 BHK,Apartment ,660,Vishrantwadi,Pune,15500,1,45000,Unfurnished
2 BHK,Apartment ,1320,Pimple Saudagar,Pune,25000,2,60000,Unfurnished
1 BHK,Apartment ,750,Pimple Saudagar,Pune,18000,1,50000,Unfurnished
2 BHK,Apartment ,1020,Dhanori,Pune,22000,2,60000,Unfurnished
2 BHK,Apartment ,1020,Dhanori,Pune,22500,2,60000,Semi-Furnished
2 BHK,Apartment ,1000,Tingre Nagar,Pune,23000,2,70000,Unfurnished
2 BHK,Apartment ,1053,Vishrantwadi,Pune,24000,2,60000,Unfurnished
2 BHK,Apartment ,1050,Lohegaon,Pune,21000,2,60000,Unfurnished
2 BHK,Apartment ,724,Dhanori,Pune,23500,2,60000,Unfurnished
2 BHK,Apartment ,1016,Dhanori,Pune,20000,2,50000,Unfurnished
1 BHK,Apartment ,580,Tingre Nagar,Pune,16500,1,50000,Unfurnished
2 BHK,Apartment ,1000,Pimple Saudagar,Pune,26000,2,60000,Unfurnished
1 BHK,Apartment ,600,Wakad,Pune,16000,1,40000,Unfurnished
3 BHK,Apartment ,1401,Vishrantwadi,Pune,30000,3,90000,Unfurnished
1 BHK,Apartment ,662,Yerawada,Pune,15000,1,45000,Unfurnished
2 BHK,Apartment ,933,Rahatani,Pune,25000,2,50000,Unfurnished
2 BHK,Apartment ,680,Alandi,Pune,15000,2,0,Semi-Furnished
2 BHK,Villa ,1100,Kharadi,Pune,24000,2,0,Semi-Furnished
2 BHK,Apartment ,680,Alandi,Pune,15000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,28000,2,80000,Unfurnished
3 BHK,Apartment ,1200,Wanowrie,Pune,30000,3,100000,Unfurnished
3 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,30000,3,100000,Unfurnished
3 BHK,Villa ,1500,NIBM,Pune,37000,3,100000,Furnished
3 BHK,Villa ,1500,NIBM,Pune,38000,3,100000,Furnished
2 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,25000,2,80000,Unfurnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,25000,2,70000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,25000,2,7000,Unfurnished
2 BHK,Apartment ,950,Kondhwa,Pune,20000,2,70000,Semi-Furnished
2 BHK,Apartment ,1000,Kondhwa,Pune,22000,2,70000,Unfurnished
3 BHK,Villa ,1500,NIBM,Pune,35000,3,100000,Furnished
3 BHK,Villa ,1500,Kondhwa,Pune,38000,3,100000,Furnished
2 BHK,Apartment ,1000,Wanowrie,Pune,25000,2,100000,Unfurnished
2 BHK,Apartment ,1000,Undri,Pune,18000,2,80000,Unfurnished
2 BHK,Apartment ,1000,Undri,Pune,18000,2,60000,Unfurnished
3 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,25000,3,200000,Semi-Furnished
3 BHK,Apartment ,1500,NIBM Annex Mohammadwadi,Pune,65000,3,200000,Furnished
3 BHK,Apartment ,1200,Undri,Pune,31000,3,100000,Semi-Furnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,23000,2,50000,Unfurnished
3 BHK,Apartment ,1300,NIBM,Pune,35000,3,200000,Furnished
3 BHK,Apartment ,1200,Wanowrie,Pune,30000,3,100000,Unfurnished
3 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,30000,3,100000,Unfurnished
3 BHK,Villa ,1500,NIBM,Pune,37000,3,100000,Furnished
3 BHK,Villa ,1500,NIBM,Pune,38000,3,100000,Furnished
2 BHK,Apartment ,1200,NIBM Annex Mohammadwadi,Pune,25000,2,80000,Unfurnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,25000,2,70000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,25000,2,7000,Unfurnished
